"subject" "activity_label" "variable" "mean"
12 "STANDING" "fBodyGyro-mean()-Z" -0.657369914584375
13 "STANDING" "fBodyGyro-mean()-Z" -0.620471226529052
14 "STANDING" "fBodyGyro-mean()-Z" -0.42391821438452
15 "STANDING" "fBodyGyro-mean()-Z" -0.711194539920732
16 "STANDING" "fBodyGyro-mean()-Z" -0.756286641721311
17 "STANDING" "fBodyGyro-mean()-Z" -0.726857840652174
18 "STANDING" "fBodyGyro-mean()-Z" -0.755926770686813
19 "STANDING" "fBodyGyro-mean()-Z" -0.602625307818389
20 "STANDING" "fBodyGyro-mean()-Z" -0.518444509491525
21 "STANDING" "fBodyGyro-mean()-Z" -0.709471420465686
22 "STANDING" "fBodyGyro-mean()-Z" -0.643363339819315
23 "STANDING" "fBodyGyro-mean()-Z" -0.617685416736559
24 "STANDING" "fBodyGyro-mean()-Z" -0.70948857687664
25 "STANDING" "fBodyGyro-mean()-Z" -0.746832213594132
26 "STANDING" "fBodyGyro-mean()-Z" -0.689404846813776
27 "STANDING" "fBodyGyro-mean()-Z" -0.702788513114362
28 "STANDING" "fBodyGyro-mean()-Z" -0.673513886890838
29 "STANDING" "fBodyGyro-mean()-Z" -0.689221357718023
30 "STANDING" "fBodyGyro-mean()-Z" -0.615699347830287
1 "WALKING" "fBodyGyro-mean()-Z" -0.553529065425648
2 "WALKING" "fBodyGyro-mean()-Z" -0.601594889654305
3 "WALKING" "fBodyGyro-mean()-Z" -0.670734708996481
4 "WALKING" "fBodyGyro-mean()-Z" -0.689308946422713
5 "WALKING" "fBodyGyro-mean()-Z" -0.537329127293278
6 "WALKING" "fBodyGyro-mean()-Z" -0.507604207506462
7 "WALKING" "fBodyGyro-mean()-Z" -0.655083354905844
8 "WALKING" "fBodyGyro-mean()-Z" -0.525562919047438
9 "WALKING" "fBodyGyro-mean()-Z" -0.612680463163889
10 "WALKING" "fBodyGyro-mean()-Z" -0.567456661721769
11 "WALKING" "fBodyGyro-mean()-Z" -0.708842979272152
12 "WALKING" "fBodyGyro-mean()-Z" -0.657369914584375
13 "WALKING" "fBodyGyro-mean()-Z" -0.620471226529052
14 "WALKING" "fBodyGyro-mean()-Z" -0.42391821438452
15 "WALKING" "fBodyGyro-mean()-Z" -0.711194539920732
16 "WALKING" "fBodyGyro-mean()-Z" -0.756286641721311
17 "WALKING" "fBodyGyro-mean()-Z" -0.726857840652174
18 "WALKING" "fBodyGyro-mean()-Z" -0.755926770686813
19 "WALKING" "fBodyGyro-mean()-Z" -0.602625307818389
20 "WALKING" "fBodyGyro-mean()-Z" -0.518444509491525
21 "WALKING" "fBodyGyro-mean()-Z" -0.709471420465686
22 "WALKING" "fBodyGyro-mean()-Z" -0.643363339819315
23 "WALKING" "fBodyGyro-mean()-Z" -0.617685416736559
24 "WALKING" "fBodyGyro-mean()-Z" -0.70948857687664
25 "WALKING" "fBodyGyro-mean()-Z" -0.746832213594132
26 "WALKING" "fBodyGyro-mean()-Z" -0.689404846813776
27 "WALKING" "fBodyGyro-mean()-Z" -0.702788513114362
28 "WALKING" "fBodyGyro-mean()-Z" -0.673513886890838
29 "WALKING" "fBodyGyro-mean()-Z" -0.689221357718023
30 "WALKING" "fBodyGyro-mean()-Z" -0.615699347830287
1 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.553529065425648
2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.601594889654305
3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.670734708996481
4 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.689308946422713
5 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.537329127293278
6 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.507604207506462
7 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.655083354905844
8 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.525562919047438
9 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.612680463163889
10 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.567456661721769
11 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.708842979272152
12 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.657369914584375
13 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.620471226529052
14 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.42391821438452
15 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.711194539920732
16 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.756286641721311
17 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.726857840652174
18 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.755926770686813
19 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.602625307818389
20 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.518444509491525
21 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.709471420465686
22 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.643363339819315
23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.617685416736559
24 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.70948857687664
25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.746832213594132
26 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.689404846813776
27 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.702788513114362
28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.673513886890838
29 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.689221357718023
30 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.615699347830287
1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.553529065425648
2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.601594889654305
3 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.670734708996481
4 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.689308946422713
5 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.537329127293278
6 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.507604207506462
7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.655083354905844
8 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.525562919047438
9 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.612680463163889
10 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.567456661721769
11 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.708842979272152
12 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.657369914584375
13 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.620471226529052
14 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.42391821438452
15 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.711194539920732
16 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.756286641721311
17 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.726857840652174
18 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.755926770686813
19 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.602625307818389
20 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.518444509491525
21 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.709471420465686
22 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.643363339819315
23 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.617685416736559
24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.70948857687664
25 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.746832213594132
26 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.689404846813776
27 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.702788513114362
28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.673513886890838
29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.689221357718023
30 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.615699347830287
1 "LAYING" "fBodyGyro-std()-X" -0.708263420861671
2 "LAYING" "fBodyGyro-std()-X" -0.734588540182119
3 "LAYING" "fBodyGyro-std()-X" -0.719276622702346
4 "LAYING" "fBodyGyro-std()-X" -0.721749187328076
5 "LAYING" "fBodyGyro-std()-X" -0.73573857718543
6 "LAYING" "fBodyGyro-std()-X" -0.692862440004
7 "LAYING" "fBodyGyro-std()-X" -0.703883646896104
8 "LAYING" "fBodyGyro-std()-X" -0.675275353078292
9 "LAYING" "fBodyGyro-std()-X" -0.690689895534722
10 "LAYING" "fBodyGyro-std()-X" -0.692654261914966
11 "LAYING" "fBodyGyro-std()-X" -0.751758277167721
12 "LAYING" "fBodyGyro-std()-X" -0.750393858303125
13 "LAYING" "fBodyGyro-std()-X" -0.734657989051988
14 "LAYING" "fBodyGyro-std()-X" -0.740052209854489
15 "LAYING" "fBodyGyro-std()-X" -0.709336168176829
16 "LAYING" "fBodyGyro-std()-X" -0.804991831502732
17 "LAYING" "fBodyGyro-std()-X" -0.770057225710326
18 "LAYING" "fBodyGyro-std()-X" -0.812175241332418
19 "LAYING" "fBodyGyro-std()-X" -0.666071315599889
20 "LAYING" "fBodyGyro-std()-X" -0.704481841200565
21 "LAYING" "fBodyGyro-std()-X" -0.811026710110294
22 "LAYING" "fBodyGyro-std()-X" -0.714977903442368
23 "LAYING" "fBodyGyro-std()-X" -0.779197054064516
24 "LAYING" "fBodyGyro-std()-X" -0.794063529133858
25 "LAYING" "fBodyGyro-std()-X" -0.690398481943765
26 "LAYING" "fBodyGyro-std()-X" -0.78740310059949
27 "LAYING" "fBodyGyro-std()-X" -0.806288410297872
28 "LAYING" "fBodyGyro-std()-X" -0.762030978010471
29 "LAYING" "fBodyGyro-std()-X" -0.752567831707849
30 "LAYING" "fBodyGyro-std()-X" -0.676801995680601
1 "SITTING" "fBodyGyro-std()-X" -0.708263420861671
2 "SITTING" "fBodyGyro-std()-X" -0.734588540182119
3 "SITTING" "fBodyGyro-std()-X" -0.719276622702346
4 "SITTING" "fBodyGyro-std()-X" -0.721749187328076
5 "SITTING" "fBodyGyro-std()-X" -0.73573857718543
6 "SITTING" "fBodyGyro-std()-X" -0.692862440004
7 "SITTING" "fBodyGyro-std()-X" -0.703883646896104
8 "SITTING" "fBodyGyro-std()-X" -0.675275353078292
9 "SITTING" "fBodyGyro-std()-X" -0.690689895534722
10 "SITTING" "fBodyGyro-std()-X" -0.692654261914966
11 "SITTING" "fBodyGyro-std()-X" -0.751758277167721
12 "SITTING" "fBodyGyro-std()-X" -0.750393858303125
13 "SITTING" "fBodyGyro-std()-X" -0.734657989051988
14 "SITTING" "fBodyGyro-std()-X" -0.740052209854489
15 "SITTING" "fBodyGyro-std()-X" -0.709336168176829
16 "SITTING" "fBodyGyro-std()-X" -0.804991831502732
17 "SITTING" "fBodyGyro-std()-X" -0.770057225710326
18 "SITTING" "fBodyGyro-std()-X" -0.812175241332418
19 "SITTING" "fBodyGyro-std()-X" -0.666071315599889
20 "SITTING" "fBodyGyro-std()-X" -0.704481841200565
21 "SITTING" "fBodyGyro-std()-X" -0.811026710110294
22 "SITTING" "fBodyGyro-std()-X" -0.714977903442368
23 "SITTING" "fBodyGyro-std()-X" -0.779197054064516
24 "SITTING" "fBodyGyro-std()-X" -0.794063529133858
25 "SITTING" "fBodyGyro-std()-X" -0.690398481943765
26 "SITTING" "fBodyGyro-std()-X" -0.78740310059949
27 "SITTING" "fBodyGyro-std()-X" -0.806288410297872
28 "SITTING" "fBodyGyro-std()-X" -0.762030978010471
29 "SITTING" "fBodyGyro-std()-X" -0.752567831707849
30 "SITTING" "fBodyGyro-std()-X" -0.676801995680601
1 "STANDING" "fBodyGyro-std()-X" -0.708263420861671
2 "STANDING" "fBodyGyro-std()-X" -0.734588540182119
3 "STANDING" "fBodyGyro-std()-X" -0.719276622702346
4 "STANDING" "fBodyGyro-std()-X" -0.721749187328076
5 "STANDING" "fBodyGyro-std()-X" -0.73573857718543
6 "STANDING" "fBodyGyro-std()-X" -0.692862440004
7 "STANDING" "fBodyGyro-std()-X" -0.703883646896104
8 "STANDING" "fBodyGyro-std()-X" -0.675275353078292
9 "STANDING" "fBodyGyro-std()-X" -0.690689895534722
10 "STANDING" "fBodyGyro-std()-X" -0.692654261914966
11 "STANDING" "fBodyGyro-std()-X" -0.751758277167721
12 "STANDING" "fBodyGyro-std()-X" -0.750393858303125
13 "STANDING" "fBodyGyro-std()-X" -0.734657989051988
14 "STANDING" "fBodyGyro-std()-X" -0.740052209854489
15 "STANDING" "fBodyGyro-std()-X" -0.709336168176829
16 "STANDING" "fBodyGyro-std()-X" -0.804991831502732
17 "STANDING" "fBodyGyro-std()-X" -0.770057225710326
18 "STANDING" "fBodyGyro-std()-X" -0.812175241332418
19 "STANDING" "fBodyGyro-std()-X" -0.666071315599889
20 "STANDING" "fBodyGyro-std()-X" -0.704481841200565
21 "STANDING" "fBodyGyro-std()-X" -0.811026710110294
22 "STANDING" "fBodyGyro-std()-X" -0.714977903442368
23 "STANDING" "fBodyGyro-std()-X" -0.779197054064516
24 "STANDING" "fBodyGyro-std()-X" -0.794063529133858
25 "STANDING" "fBodyGyro-std()-X" -0.690398481943765
26 "STANDING" "fBodyGyro-std()-X" -0.78740310059949
27 "STANDING" "fBodyGyro-std()-X" -0.806288410297872
28 "STANDING" "fBodyGyro-std()-X" -0.762030978010471
29 "STANDING" "fBodyGyro-std()-X" -0.752567831707849
30 "STANDING" "fBodyGyro-std()-X" -0.676801995680601
1 "WALKING" "fBodyGyro-std()-X" -0.708263420861671
2 "WALKING" "fBodyGyro-std()-X" -0.734588540182119
3 "WALKING" "fBodyGyro-std()-X" -0.719276622702346
4 "WALKING" "fBodyGyro-std()-X" -0.721749187328076
5 "WALKING" "fBodyGyro-std()-X" -0.73573857718543
6 "WALKING" "fBodyGyro-std()-X" -0.692862440004
7 "WALKING" "fBodyGyro-std()-X" -0.703883646896104
8 "WALKING" "fBodyGyro-std()-X" -0.675275353078292
9 "WALKING" "fBodyGyro-std()-X" -0.690689895534722
10 "WALKING" "fBodyGyro-std()-X" -0.692654261914966
11 "WALKING" "fBodyGyro-std()-X" -0.751758277167721
12 "WALKING" "fBodyGyro-std()-X" -0.750393858303125
13 "WALKING" "fBodyGyro-std()-X" -0.734657989051988
14 "WALKING" "fBodyGyro-std()-X" -0.740052209854489
15 "WALKING" "fBodyGyro-std()-X" -0.709336168176829
16 "WALKING" "fBodyGyro-std()-X" -0.804991831502732
17 "WALKING" "fBodyGyro-std()-X" -0.770057225710326
18 "WALKING" "fBodyGyro-std()-X" -0.812175241332418
19 "WALKING" "fBodyGyro-std()-X" -0.666071315599889
20 "WALKING" "fBodyGyro-std()-X" -0.704481841200565
21 "WALKING" "fBodyGyro-std()-X" -0.811026710110294
22 "WALKING" "fBodyGyro-std()-X" -0.714977903442368
23 "WALKING" "fBodyGyro-std()-X" -0.779197054064516
24 "WALKING" "fBodyGyro-std()-X" -0.794063529133858
25 "WALKING" "fBodyGyro-std()-X" -0.690398481943765
26 "WALKING" "fBodyGyro-std()-X" -0.78740310059949
27 "WALKING" "fBodyGyro-std()-X" -0.806288410297872
28 "WALKING" "fBodyGyro-std()-X" -0.762030978010471
29 "WALKING" "fBodyGyro-std()-X" -0.752567831707849
30 "WALKING" "fBodyGyro-std()-X" -0.676801995680601
1 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.708263420861671
2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.734588540182119
3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.719276622702346
4 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.721749187328076
5 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.73573857718543
6 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.692862440004
7 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.703883646896104
8 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.675275353078292
9 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.690689895534722
10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.692654261914966
11 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.751758277167721
12 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.750393858303125
13 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.734657989051988
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.740052209854489
15 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.709336168176829
16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.804991831502732
17 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.770057225710326
18 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.812175241332418
19 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.666071315599889
20 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.704481841200565
21 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.811026710110294
22 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.714977903442368
23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.779197054064516
24 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.794063529133858
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.690398481943765
26 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.78740310059949
27 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.806288410297872
28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.762030978010471
29 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.752567831707849
30 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.676801995680601
1 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.708263420861671
2 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.734588540182119
3 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.719276622702346
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.721749187328076
5 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.73573857718543
6 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.692862440004
7 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.703883646896104
8 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.675275353078292
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.690689895534722
10 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.692654261914966
11 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.751758277167721
12 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.750393858303125
13 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.734657989051988
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.740052209854489
15 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.709336168176829
16 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.804991831502732
17 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.770057225710326
18 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.812175241332418
19 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.666071315599889
20 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.704481841200565
21 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.811026710110294
22 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.714977903442368
23 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.779197054064516
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.794063529133858
25 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.690398481943765
26 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.78740310059949
27 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.806288410297872
28 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.762030978010471
29 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.752567831707849
30 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.676801995680601
1 "LAYING" "fBodyGyro-std()-Y" -0.429825832648703
2 "LAYING" "fBodyGyro-std()-Y" -0.72716774102649
3 "LAYING" "fBodyGyro-std()-Y" -0.758505287214076
4 "LAYING" "fBodyGyro-std()-Y" -0.782885735867508
5 "LAYING" "fBodyGyro-std()-Y" -0.702290390960265
6 "LAYING" "fBodyGyro-std()-Y" -0.633236229753846
7 "LAYING" "fBodyGyro-std()-Y" -0.671161922837662
8 "LAYING" "fBodyGyro-std()-Y" -0.573087292172598
9 "LAYING" "fBodyGyro-std()-Y" -0.667203220760417
10 "LAYING" "fBodyGyro-std()-Y" -0.565943677806122
11 "LAYING" "fBodyGyro-std()-Y" -0.670892713066772
12 "LAYING" "fBodyGyro-std()-Y" -0.7334567315
13 "LAYING" "fBodyGyro-std()-Y" -0.650623558847401
14 "LAYING" "fBodyGyro-std()-Y" -0.348864187370186
15 "LAYING" "fBodyGyro-std()-Y" -0.684504735744512
16 "LAYING" "fBodyGyro-std()-Y" -0.809421448142077
17 "LAYING" "fBodyGyro-std()-Y" -0.761335243695652
18 "LAYING" "fBodyGyro-std()-Y" -0.759665554340659
19 "LAYING" "fBodyGyro-std()-Y" -0.650105402347778
20 "LAYING" "fBodyGyro-std()-Y" -0.567588605842655
21 "LAYING" "fBodyGyro-std()-Y" -0.771388318823529
22 "LAYING" "fBodyGyro-std()-Y" -0.782046079563863
23 "LAYING" "fBodyGyro-std()-Y" -0.50785054741371
24 "LAYING" "fBodyGyro-std()-Y" -0.771969808976378
25 "LAYING" "fBodyGyro-std()-Y" -0.723584437530562
26 "LAYING" "fBodyGyro-std()-Y" -0.803635337372449
27 "LAYING" "fBodyGyro-std()-Y" -0.808791849202128
28 "LAYING" "fBodyGyro-std()-Y" -0.740819453429319
29 "LAYING" "fBodyGyro-std()-Y" -0.588857987485174
30 "LAYING" "fBodyGyro-std()-Y" -0.496310421449608
1 "SITTING" "fBodyGyro-std()-Y" -0.429825832648703
2 "SITTING" "fBodyGyro-std()-Y" -0.72716774102649
3 "SITTING" "fBodyGyro-std()-Y" -0.758505287214076
4 "SITTING" "fBodyGyro-std()-Y" -0.782885735867508
5 "SITTING" "fBodyGyro-std()-Y" -0.702290390960265
6 "SITTING" "fBodyGyro-std()-Y" -0.633236229753846
7 "SITTING" "fBodyGyro-std()-Y" -0.671161922837662
8 "SITTING" "fBodyGyro-std()-Y" -0.573087292172598
9 "SITTING" "fBodyGyro-std()-Y" -0.667203220760417
10 "SITTING" "fBodyGyro-std()-Y" -0.565943677806122
11 "SITTING" "fBodyGyro-std()-Y" -0.670892713066772
12 "SITTING" "fBodyGyro-std()-Y" -0.7334567315
13 "SITTING" "fBodyGyro-std()-Y" -0.650623558847401
14 "SITTING" "fBodyGyro-std()-Y" -0.348864187370186
15 "SITTING" "fBodyGyro-std()-Y" -0.684504735744512
16 "SITTING" "fBodyGyro-std()-Y" -0.809421448142077
17 "SITTING" "fBodyGyro-std()-Y" -0.761335243695652
18 "SITTING" "fBodyGyro-std()-Y" -0.759665554340659
19 "SITTING" "fBodyGyro-std()-Y" -0.650105402347778
20 "SITTING" "fBodyGyro-std()-Y" -0.567588605842655
21 "SITTING" "fBodyGyro-std()-Y" -0.771388318823529
22 "SITTING" "fBodyGyro-std()-Y" -0.782046079563863
23 "SITTING" "fBodyGyro-std()-Y" -0.50785054741371
24 "SITTING" "fBodyGyro-std()-Y" -0.771969808976378
25 "SITTING" "fBodyGyro-std()-Y" -0.723584437530562
26 "SITTING" "fBodyGyro-std()-Y" -0.803635337372449
27 "SITTING" "fBodyGyro-std()-Y" -0.808791849202128
28 "SITTING" "fBodyGyro-std()-Y" -0.740819453429319
29 "SITTING" "fBodyGyro-std()-Y" -0.588857987485174
30 "SITTING" "fBodyGyro-std()-Y" -0.496310421449608
1 "STANDING" "fBodyGyro-std()-Y" -0.429825832648703
2 "STANDING" "fBodyGyro-std()-Y" -0.72716774102649
3 "STANDING" "fBodyGyro-std()-Y" -0.758505287214076
4 "STANDING" "fBodyGyro-std()-Y" -0.782885735867508
5 "STANDING" "fBodyGyro-std()-Y" -0.702290390960265
6 "STANDING" "fBodyGyro-std()-Y" -0.633236229753846
7 "STANDING" "fBodyGyro-std()-Y" -0.671161922837662
8 "STANDING" "fBodyGyro-std()-Y" -0.573087292172598
9 "STANDING" "fBodyGyro-std()-Y" -0.667203220760417
10 "STANDING" "fBodyGyro-std()-Y" -0.565943677806122
11 "STANDING" "fBodyGyro-std()-Y" -0.670892713066772
12 "STANDING" "fBodyGyro-std()-Y" -0.7334567315
13 "STANDING" "fBodyGyro-std()-Y" -0.650623558847401
14 "STANDING" "fBodyGyro-std()-Y" -0.348864187370186
15 "STANDING" "fBodyGyro-std()-Y" -0.684504735744512
16 "STANDING" "fBodyGyro-std()-Y" -0.809421448142077
17 "STANDING" "fBodyGyro-std()-Y" -0.761335243695652
18 "STANDING" "fBodyGyro-std()-Y" -0.759665554340659
19 "STANDING" "fBodyGyro-std()-Y" -0.650105402347778
20 "STANDING" "fBodyGyro-std()-Y" -0.567588605842655
21 "STANDING" "fBodyGyro-std()-Y" -0.771388318823529
22 "STANDING" "fBodyGyro-std()-Y" -0.782046079563863
23 "STANDING" "fBodyGyro-std()-Y" -0.50785054741371
24 "STANDING" "fBodyGyro-std()-Y" -0.771969808976378
25 "STANDING" "fBodyGyro-std()-Y" -0.723584437530562
26 "STANDING" "fBodyGyro-std()-Y" -0.803635337372449
27 "STANDING" "fBodyGyro-std()-Y" -0.808791849202128
28 "STANDING" "fBodyGyro-std()-Y" -0.740819453429319
29 "STANDING" "fBodyGyro-std()-Y" -0.588857987485174
30 "STANDING" "fBodyGyro-std()-Y" -0.496310421449608
1 "WALKING" "fBodyGyro-std()-Y" -0.429825832648703
2 "WALKING" "fBodyGyro-std()-Y" -0.72716774102649
3 "WALKING" "fBodyGyro-std()-Y" -0.758505287214076
4 "WALKING" "fBodyGyro-std()-Y" -0.782885735867508
5 "WALKING" "fBodyGyro-std()-Y" -0.702290390960265
6 "WALKING" "fBodyGyro-std()-Y" -0.633236229753846
7 "WALKING" "fBodyGyro-std()-Y" -0.671161922837662
8 "WALKING" "fBodyGyro-std()-Y" -0.573087292172598
9 "WALKING" "fBodyGyro-std()-Y" -0.667203220760417
10 "WALKING" "fBodyGyro-std()-Y" -0.565943677806122
11 "WALKING" "fBodyGyro-std()-Y" -0.670892713066772
12 "WALKING" "fBodyGyro-std()-Y" -0.7334567315
13 "WALKING" "fBodyGyro-std()-Y" -0.650623558847401
14 "WALKING" "fBodyGyro-std()-Y" -0.348864187370186
15 "WALKING" "fBodyGyro-std()-Y" -0.684504735744512
16 "WALKING" "fBodyGyro-std()-Y" -0.809421448142077
17 "WALKING" "fBodyGyro-std()-Y" -0.761335243695652
18 "WALKING" "fBodyGyro-std()-Y" -0.759665554340659
19 "WALKING" "fBodyGyro-std()-Y" -0.650105402347778
20 "WALKING" "fBodyGyro-std()-Y" -0.567588605842655
21 "WALKING" "fBodyGyro-std()-Y" -0.771388318823529
22 "WALKING" "fBodyGyro-std()-Y" -0.782046079563863
